book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
3552,91953,91953,680963,364,140431950,9780140431960.0,"Thomas Hobbes, C.B. Macpherson",1651.0,"Leviathan or The Matter, Forme and Power of a Common Wealth Ecclesiasticall and Civil",Leviathan,eng,3.66,26284,28699,505,850,2688,8639,9692,6830,https://images.gr-assets.com/books/1326788684m/91953.jpg,https://images.gr-assets.com/books/1326788684s/91953.jpg,0
3576,13638570,13638570,19251641,26,,,Rebecca Donovan,2013.0,"Out of Breath (Breathing, #3)","Out of Breath (Breathing, #3)",en,4.32,39310,40753,3626,421,1170,5095,12521,21546,https://images.gr-assets.com/books/1367613888m/13638570.jpg,https://images.gr-assets.com/books/1367613888s/13638570.jpg,0
3585,140963,140963,467254,388,679743626,9780679743620.0,Willa Cather,1913.0,O Pioneers!,O Pioneers!,eng,3.84,30973,35489,2232,931,2265,8561,13588,10144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3589,13369678,13369678,18598990,40,,,Abbi Glines,2012.0,The Vincent Brothers,"The Vincent Brothers (The Vincent Boys, #2)",eng,4.13,40788,44525,2320,613,1780,7711,15321,19100,https://images.gr-assets.com/books/1330071594m/13369678.jpg,https://images.gr-assets.com/books/1330071594s/13369678.jpg,0
3591,214332,214332,14654173,47,310234697,9780310234690.0,Lee Strobel,2000.0,,The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,en-US,4.17,24007,24951,461,556,863,3896,8044,11592,https://images.gr-assets.com/books/1296487661m/214332.jpg,https://images.gr-assets.com/books/1296487661s/214332.jpg,0
3598,597,597,2226163,25,743264460,9780743264460.0,Chuck Klosterman,2005.0,Killing Yourself to Live: 85% of a True Story,Killing Yourself to Live: 85% of a True Story,en-US,3.85,23015,23614,1108,457,1414,5826,9442,6475,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3613,11507,11507,924688,64,1400031044,9781400031050.0,Chaim Potok,1972.0,My Name Is Asher Lev,My Name Is Asher Lev,eng,4.19,29273,30833,2300,306,987,4736,11453,13351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3638,11741,11741,1056302,58,312424094,9780312424090.0,Marilynne Robinson,1980.0,Housekeeping,Housekeeping,en-US,3.82,28416,30569,4061,958,2798,6994,9860,9959,https://images.gr-assets.com/books/1327882949m/11741.jpg,https://images.gr-assets.com/books/1327882949s/11741.jpg,0
3642,38262,38262,3214982,641,1853260738,9781853260740.0,Daniel Defoe,1722.0,The Fortunes and Misfortunes of the Famous Moll Flanders,Moll Flanders,eng,3.5,30379,34246,1187,1351,4068,11525,10738,6564,https://images.gr-assets.com/books/1338130955m/38262.jpg,https://images.gr-assets.com/books/1338130955s/38262.jpg,0
3649,8135807,8135807,12932079,14,,,Cherrie Lynn,2010.0,,"Rock Me (Ross Siblings, #2)",en-US,4.09,43448,43967,1743,569,1816,7907,16376,17299,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3666,15778138,15778138,21491232,19,,,Abbi Glines,2012.0,Just for Now,"Just for Now (Sea Breeze, #4)",eng,4.25,39625,42132,1942,335,1055,6072,14936,19734,https://images.gr-assets.com/books/1348461168m/15778138.jpg,https://images.gr-assets.com/books/1348461168s/15778138.jpg,0
3676,126609,126609,2437051,354,393960420,9780393960430.0,Theodore Dreiser,1900.0,Sister Carrie,Sister Carrie,eng,3.72,27401,30478,1149,945,2595,8311,10678,7949,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3687,3558003,3558003,3600162,39,451225724,9780451225730.0,Rachel Caine,2008.0,Lord of Misrule,"Lord of Misrule (The Morganville Vampires, #5)",en-US,4.18,38874,41199,1046,368,1375,7557,13190,18709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3700,42058,42058,2913597,620,192839934,9780192839930.0,"William Shakespeare, John Jowett",1591.0,The Tragedy of King Richard the Third,Richard III,,3.92,29182,34610,1201,545,2222,8272,12044,11527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3701,22557520,22557520,26102134,72,1476792488,9781476792480.0,Anna Todd,2014.0,After,"After (After, #1)",eng,3.74,32027,38360,4589,3671,3432,6845,9557,14855,https://images.gr-assets.com/books/1438077259m/22557520.jpg,https://images.gr-assets.com/books/1438077259s/22557520.jpg,0
3703,11734,11734,1118624,76,99282194,9780099282200.0,Philip Roth,2000.0,The Human Stain,"The Human Stain (The American Trilogy, #3)",eng,3.84,21724,26018,1634,616,1658,6136,10447,7161,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3706,13312527,13312527,18518411,24,,,Tarryn Fisher,2011.0,The Opportunist,"The Opportunist (Love Me with Lies, #1)",eng,4.22,38511,41741,5316,947,1688,5340,12879,20887,https://images.gr-assets.com/books/1374526831m/13312527.jpg,https://images.gr-assets.com/books/1374526831s/13312527.jpg,0
3709,123543,123543,2517460,74,312999526,9780312999520.0,Eric Van Lustbader,2003.0,Robert Ludlum's The Bourne Legacy,"The Bourne Legacy (Jason Bourne, #4)",eng,3.86,23352,24627,464,547,1340,6190,9529,7021,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3717,12651,12651,702720,340,143037498,9780143037490.0,"Jean-Jacques Rousseau, Maurice Cranston",1762.0,Du contrat social: ou Principes du droit politique,The Social Contract,eng,3.75,24397,27347,525,591,2070,7813,9998,6875,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3720,110331,110331,707252,424,451528816,9780451528810.0,"Alexander Hamilton, James Madison, John Jay, Philo-Publius, Clinton Rossiter, Charles R. Kessler",1787.0,The Federalist,The Federalist Papers,eng,4.05,24648,28020,569,448,1394,5786,9205,11187,https://images.gr-assets.com/books/1327865541m/110331.jpg,https://images.gr-assets.com/books/1327865541s/110331.jpg,0
3748,15704001,23016317,21365702,22,,,Tara Sivec,2012.0,"Seduction and Snacks (Chocolate Lovers, #1)","Seduction and Snacks (Chocolate Lovers, #1)",eng,4.14,32972,44255,5383,1308,2351,6542,12693,21361,https://images.gr-assets.com/books/1371178840m/15704001.jpg,https://images.gr-assets.com/books/1371178840s/15704001.jpg,0
3755,114230,114230,15956900,431,974607800,9780974607800.0,Herman Melville,1853.0,"Bartleby, the Scrivener: A Story of Wall Street",Bartleby the Scrivener,eng,3.9,26265,31730,1915,710,2028,7207,11693,10092,https://images.gr-assets.com/books/1320404048m/114230.jpg,https://images.gr-assets.com/books/1320404048s/114230.jpg,0
3808,48464,48464,783228,1,151365040,9780151365040.0,Flannery O'Connor,1953.0,"A Good Man Is Hard to Find, and Other Stories",A Good Man is Hard to Find and Other Stories,,4.24,25504,29992,1615,337,970,4098,10210,14377,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3862,7091713,7091713,7241833,27,451229738,9780451229730.0,"Rachel Caine, Cynthia Holloway",2010.0,Kiss of Death,"Kiss of Death (The Morganville Vampires, #8)",eng,4.22,33464,35314,980,327,1116,6065,10828,16978,https://images.gr-assets.com/books/1270564957m/7091713.jpg,https://images.gr-assets.com/books/1270564957s/7091713.jpg,0
3868,81779,81779,1488719,458,140449272,9780140449270.0,"Plato, Christopher Gill",-385.0,Συμπόσιον,The Symposium,eng,4.01,22413,28002,914,367,1425,5939,10145,10126,https://images.gr-assets.com/books/1359922039m/81779.jpg,https://images.gr-assets.com/books/1359922039s/81779.jpg,0
3872,58098,58098,505856,27,684843269,9780684843260.0,Ntozake Shange,1975.0,For Colored Girls Who Have Considered Suicide When the Rainbow Is Enuf,for colored girls who have considered suicide/when the rainbow is enuf,en-US,4.27,24288,24834,575,341,760,3590,7369,12774,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3907,34080,34080,389834,157,393974995,9780393975000.0,"T.S. Eliot, Michael North",1922.0,The Waste Land,The Waste Land,eng,4.11,29008,31657,718,727,1526,5361,9983,14060,https://images.gr-assets.com/books/1327910597m/34080.jpg,https://images.gr-assets.com/books/1327910597s/34080.jpg,0
3908,22875451,22875451,42439906,13,1455557102,9781455557100.0,"Heather Cocks, Jessica  Morgan",2015.0,The Royal We,The Royal We,eng,3.8,25312,28583,4222,751,1929,7071,11415,7417,https://images.gr-assets.com/books/1421107274m/22875451.jpg,https://images.gr-assets.com/books/1421107274s/22875451.jpg,0
3911,531989,531989,3230496,50,1573226068,9781573226070.0,Junot Díaz,1996.0,Drown,Drown,,4.05,23295,25110,2031,189,850,4736,11089,8246,https://images.gr-assets.com/books/1313700390m/531989.jpg,https://images.gr-assets.com/books/1313700390s/531989.jpg,0
3916,12083,12083,809292,57,300093055,9780300093060.0,Eugene O'Neill,1956.0,Long Day's Journey Into Night,Long Day's Journey Into Night,eng,4.07,27215,28590,669,479,1403,5394,9803,11511,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3930,19068,19068,2919427,447,140449493,9780140449500.0,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick",-350.0,Ἠθικὰ Νικομάχεια,The Nicomachean Ethics,eng,3.91,19380,25469,626,534,1557,6091,8682,8605,https://images.gr-assets.com/books/1472992134m/19068.jpg,https://images.gr-assets.com/books/1472992134s/19068.jpg,0
3934,171547,171547,24839,182,1420925806,9781420925810.0,William Blake,1789.0,Songs of Innocence and of Experience,Songs of Innocence and of Experience,en-US,4.11,26608,29506,541,336,1263,5566,10005,12336,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3939,2693801,2693801,2719129,57,500237514,9780500237520.0,"H.W. Janson, Anthony F. Janson",1962.0,History of Art,History of Art,eng,3.8,22146,22534,96,1695,1709,4555,5994,8581,https://images.gr-assets.com/books/1330064588m/2693801.jpg,https://images.gr-assets.com/books/1330064588s/2693801.jpg,0
3948,37526,37526,1493394,599,743484878,9780743484880.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1599.0,The Cronicle History of Henry the fift,Henry V,eng,3.87,29341,33067,941,575,2457,8314,11156,10565,https://images.gr-assets.com/books/1331563646m/37526.jpg,https://images.gr-assets.com/books/1331563646s/37526.jpg,0
3949,19083,19083,14746717,355,486414248,9780486414250.0,Aristotle,-350.0,Politics,Politics,eng,3.91,22128,24041,289,439,1424,5899,8275,8004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3951,174834,174834,2723088,55,684815001,9780684815010.0,Dietrich Bonhoeffer,1937.0,Nachfolge,The Cost of Discipleship,eng,4.35,23544,24401,807,198,555,2801,7717,13130,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3975,13049981,13049981,18214662,24,61996203,9780061996210.0,Cynthia Hand,2013.0,Boundless,"Boundless (Unearthly, #3)",eng,4.15,36433,38101,3716,566,1535,6503,12666,16831,https://images.gr-assets.com/books/1342208984m/13049981.jpg,https://images.gr-assets.com/books/1342208984s/13049981.jpg,0
3979,18431,18431,3805,82,440241359,9780440241360.0,"Ian Caldwell, Dustin Thomason",2004.0,The Rule of Four,The Rule of Four,eng,3.22,22724,28872,1984,1909,4958,10594,7787,3624,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
3980,16718083,16718083,22957415,30,751552615,9780751552610.0,Jessica Sorensen,2013.0,The Redemption of Callie & Kayden,"The Redemption of Callie & Kayden (The Coincidence, #2)",eng,4.11,38452,43215,2952,468,1629,7787,16091,17240,https://images.gr-assets.com/books/1366785115m/16718083.jpg,https://images.gr-assets.com/books/1366785115s/16718083.jpg,0
4015,113205,113205,2470656,175,802150594,9780802150590.0,"Mikhail Bulgakov, Mirra Ginsburg, Mikhail Bulgakov",1925.0,Собачье сердце,Heart of a Dog,eng,4.14,20086,25687,1103,192,883,4552,9477,10583,https://images.gr-assets.com/books/1457906509m/113205.jpg,https://images.gr-assets.com/books/1457906509s/113205.jpg,0
4016,676737,676737,1348308,48,679723110,9780679723110.0,John Gardner,1970.0,Grendel,Grendel,en-US,3.69,25787,26813,1550,1165,2544,6756,9262,7086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4028,4570679,4570679,4620030,15,1416571736,9781416571740.0,Jennifer Echols,2009.0,Going Too Far,Going Too Far,en-US,3.93,35071,35666,1673,842,2356,8204,11260,13004,https://images.gr-assets.com/books/1276962788m/4570679.jpg,https://images.gr-assets.com/books/1276962788s/4570679.jpg,0
4054,60431,60431,58792,1,810933519,9780810933510.0,Andy Goldsworthy,1990.0,Andy Goldsworthy: A Collaboration with Nature,Andy Goldsworthy: A Collaboration with Nature,,3.95,20745,20745,105,1378,1383,3470,5096,9418,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4055,608287,608287,1033961,37,60975776,9780060975780.0,Denis Johnson,1992.0,Jesus' Son: Stories,Jesus' Son,eng,4.15,20120,22546,1651,362,959,3507,7746,9972,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4068,1499952,1499952,1710545,352,,,Jean Webster,1912.0,Daddy-Long-Legs,"Daddy-Long-Legs (Daddy-Long-Legs, #1)",eng,4.09,20889,28710,2796,363,1090,5527,10283,11447,https://images.gr-assets.com/books/1339593021m/1499952.jpg,https://images.gr-assets.com/books/1339593021s/1499952.jpg,0
4071,357636,357636,848942,156,393301583,9780393301590.0,"Sigmund Freud, James Strachey, Peter Gay",1930.0,Das Unbehagen in der Kultur,Civilization and Its Discontents,en-US,3.76,21447,24217,700,816,2057,6382,7918,7044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4081,231,231,1005335,53,312424442,9780312424440.0,Tom Wolfe,2004.0,,I am Charlotte Simmons,en-US,3.4,19293,21580,1891,1481,2886,6557,6890,3766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4082,25564665,25564665,44707128,35,151166066X,9781511660660.0,Elle Kennedy,2015.0,The Mistake,"The Mistake (Off-Campus, #2)",eng,4.15,37148,43538,4083,295,1242,7194,17848,16959,https://images.gr-assets.com/books/1447598937m/25564665.jpg,https://images.gr-assets.com/books/1447598937s/25564665.jpg,0
4090,64023,64023,1286037,53,60628391,9780060628390.0,Richard J. Foster,1978.0,Celebration of Discipline: The Path to Spiritual Growth,Celebration of Discipline: The Path to Spiritual Growth,en-US,4.18,23026,24048,696,488,886,3673,7807,11194,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4096,514313,514313,502278,47,743225708,9780743225700.0,Ben Mezrich,2002.0,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,,3.87,16455,19852,1739,158,885,5199,8785,4825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4103,14376,14376,1820798,73,140007780X,9781400077810.0,Alan Lightman,1992.0,Einstein's Dreams,Einstein's Dreams,eng,4.08,21241,24322,2520,359,1254,4438,8278,9993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4106,49455,49455,50717723,691,067973452X,9780679734530.0,"Fyodor Dostoyevsky, Christian Redl, Philip Dossick, Emanuela Guercetti, Michelle-Irène Brudny, Richard Pevear, Norman Dietz, Donald Fanger, coderati, Boris de Schlœzer, Larissa Volokhonsky",1864.0,,Notes from Underground,eng,4.15,15297,33812,2285,426,1244,5567,12166,14409,https://images.gr-assets.com/books/1327909683m/49455.jpg,https://images.gr-assets.com/books/1327909683s/49455.jpg,0
4139,16697,16697,243634,42,60790598,9780060790590.0,Michael Chabon,1988.0,The Mysteries of Pittsburgh,The Mysteries of Pittsburgh,eng,3.63,19778,22220,1661,395,1952,7277,8515,4081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4185,16134551,16134551,21961950,14,,,Tijan,2012.0,Fallen Crest High,"Fallen Crest High (Fallen Crest High, #1)",en-GB,4.13,37150,37807,2472,1351,1985,5365,10834,18272,https://images.gr-assets.com/books/1355101275m/16134551.jpg,https://images.gr-assets.com/books/1355101275s/16134551.jpg,0
4244,292275,292275,734246,265,1847024696,9781847024700.0,"Henrik Ibsen, William Archer",1890.0,Hedda Gabler,Hedda Gabler,eng,3.79,24567,26117,456,571,2029,6986,9271,7260,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4273,672875,672875,1361856,331,451528166,9780451528160.0,"Thomas Malory, Keith Baines, Robert Graves",1485.0,Le Morte d'Arthur,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,eng,3.92,25879,29697,671,355,1507,7518,11147,9170,https://images.gr-assets.com/books/1309288301m/672875.jpg,https://images.gr-assets.com/books/1309288301s/672875.jpg,0
